Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1397,5262993874,Jflash29x (8/20),0,160.16,DST Cardinals  FLEX CeeDee Lamb QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR George Pickens WR Garrett Wilson WR Matthew Golden,,,
1397,5262993875,Jflash29x (9/20),0,160.16,DST Cardinals  FLEX CeeDee Lamb QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR George Pickens WR Garrett Wilson WR Matthew Golden,,,
1397,5262993876,Jflash29x (10/20),0,160.16,DST Cardinals  FLEX CeeDee Lamb QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR George Pickens WR Garrett Wilson WR Matthew Golden,,,
1397,5262993877,Jflash29x (11/20),0,160.16,DST Cardinals  FLEX CeeDee Lamb QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR George Pickens WR Garrett Wilson WR Matthew Golden,,,
1397,5262993878,Jflash29x (12/20),0,160.16,DST Cardinals  FLEX CeeDee Lamb QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR George Pickens WR Garrett Wilson WR Matthew Golden,,,
1397,5262993879,Jflash29x (13/20),0,160.16,DST Cardinals  FLEX CeeDee Lamb QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR George Pickens WR Garrett Wilson WR Matthew Golden,,,
1397,5262993880,Jflash29x (14/20),0,160.16,DST Cardinals  FLEX CeeDee Lamb QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR George Pickens WR Garrett Wilson WR Matthew Golden,,,
1397,5262993881,Jflash29x (15/20),0,160.16,DST Cardinals  FLEX CeeDee Lamb QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR George Pickens WR Garrett Wilson WR Matthew Golden,,,
1397,5262993882,Jflash29x (16/20),0,160.16,DST Cardinals  FLEX CeeDee Lamb QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR George Pickens WR Garrett Wilson WR Matthew Golden,,,
1397,5262993883,Jflash29x (17/20),0,160.16,DST Cardinals  FLEX CeeDee Lamb QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR George Pickens WR Garrett Wilson WR Matthew Golden,,,
1397,5262993884,Jflash29x (18/20),0,160.16,DST Cardinals  FLEX CeeDee Lamb QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR George Pickens WR Garrett Wilson WR Matthew Golden,,,
1397,5262993885,Jflash29x (19/20),0,160.16,DST Cardinals  FLEX CeeDee Lamb QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR George Pickens WR Garrett Wilson WR Matthew Golden,,,
1397,5262993886,Jflash29x (20/20),0,160.16,DST Cardinals  FLEX CeeDee Lamb QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR George Pickens WR Garrett Wilson WR Matthew Golden,,,
1417,5256570968,AveryBradley (1/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5256570970,AveryBradley (2/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5256570972,AveryBradley (3/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5256570974,AveryBradley (4/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5256570975,AveryBradley (5/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5256570976,AveryBradley (6/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5256580811,AveryBradley (7/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5256580813,AveryBradley (8/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5256580815,AveryBradley (9/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5256580816,AveryBradley (10/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5256580817,AveryBradley (11/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5256580825,AveryBradley (12/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5256584513,AveryBradley (13/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5256584514,AveryBradley (14/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5256584515,AveryBradley (15/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5256584516,AveryBradley (16/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5256584517,AveryBradley (17/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5256584518,AveryBradley (18/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5256584519,AveryBradley (19/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5256584521,AveryBradley (20/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5256765211,griffalicious24 (1/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5256765212,griffalicious24 (2/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5256765213,griffalicious24 (3/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5256765214,griffalicious24 (4/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5256765215,griffalicious24 (5/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5256765216,griffalicious24 (6/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5256765217,griffalicious24 (7/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5256765218,griffalicious24 (8/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5256765219,griffalicious24 (9/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5256765220,griffalicious24 (10/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5256765221,griffalicious24 (11/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5256765222,griffalicious24 (12/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5256765223,griffalicious24 (13/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5256765224,griffalicious24 (14/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5256765225,griffalicious24 (15/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5256765226,griffalicious24 (16/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5256765227,griffalicious24 (17/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5256765228,griffalicious24 (18/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5256765229,griffalicious24 (19/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5256765230,griffalicious24 (20/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5259662744,CashLineCriminal (1/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5259662745,CashLineCriminal (2/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5259662746,CashLineCriminal (3/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5259662747,CashLineCriminal (4/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5259662748,CashLineCriminal (5/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5259662749,CashLineCriminal (6/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5259662750,CashLineCriminal (7/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5259662751,CashLineCriminal (8/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5259662752,CashLineCriminal (9/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5259662753,CashLineCriminal (10/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5259662754,CashLineCriminal (11/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5259662755,CashLineCriminal (12/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5259662756,CashLineCriminal (13/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5259662757,CashLineCriminal (14/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5259662758,CashLineCriminal (15/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5259662759,CashLineCriminal (16/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5259662760,CashLineCriminal (17/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5259662761,CashLineCriminal (18/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5259662762,CashLineCriminal (19/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5259662763,CashLineCriminal (20/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5259866171,tzshannon (1/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5259866172,tzshannon (2/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5259866173,tzshannon (3/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5259866174,tzshannon (4/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5259866175,tzshannon (5/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5259866176,tzshannon (6/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5259866177,tzshannon (7/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5259866178,tzshannon (8/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5259866179,tzshannon (9/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5259866180,tzshannon (10/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5260507381,Mikeypo2017 (1/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5260507382,Mikeypo2017 (2/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5260507383,Mikeypo2017 (3/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5260507384,Mikeypo2017 (4/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5260507385,Mikeypo2017 (5/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5260507386,Mikeypo2017 (6/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5260507387,Mikeypo2017 (7/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5260507388,Mikeypo2017 (8/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5260507389,Mikeypo2017 (9/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5260507390,Mikeypo2017 (10/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5260507391,Mikeypo2017 (11/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5260507392,Mikeypo2017 (12/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5260507393,Mikeypo2017 (13/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5260507394,Mikeypo2017 (14/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5260507395,Mikeypo2017 (15/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5260507396,Mikeypo2017 (16/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5260507397,Mikeypo2017 (17/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5260507398,Mikeypo2017 (18/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5260507399,Mikeypo2017 (19/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5260507400,Mikeypo2017 (20/20),0,160.06,DST Titans  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5261447147,jhelsper (1/20),0,160.06,DST Titans  FLEX Aaron Jones Sr. QB Dak Prescott RB Bijan Robinson RB Javonte Williams TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5261447148,jhelsper (2/20),0,160.06,DST Titans  FLEX Aaron Jones Sr. QB Dak Prescott RB Bijan Robinson RB Javonte Williams TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5261447149,jhelsper (3/20),0,160.06,DST Titans  FLEX Aaron Jones Sr. QB Dak Prescott RB Bijan Robinson RB Javonte Williams TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
1417,5261447150,jhelsper (4/20),0,160.06,DST Titans  FLEX Aaron Jones Sr. QB Dak Prescott RB Bijan Robinson RB Javonte Williams TE Dalton Schultz WR CeeDee Lamb WR Garrett Wilson WR DK Metcalf,,,
